# taxon distribution range models
# data save on : 2024-04-24T10:35:01-05:00
taxon	type	age	equator	pixel	density
Blighia sapida	points	0	120	1932	1.000000
Blighia sapida	points	0	120	1933	1.000000
Blighia sapida	points	0	120	1934	1.000000
Blighia sapida	points	0	120	1935	1.000000
Blighia sapida	points	0	120	1936	1.000000
Blighia sapida	points	0	120	1937	1.000000
Blighia sapida	points	0	120	2051	1.000000
Blighia sapida	points	0	120	2052	1.000000
Blighia sapida	points	0	120	2053	1.000000
Blighia sapida	points	0	120	2054	1.000000
Blighia sapida	points	0	120	2055	1.000000
Blighia sapida	points	0	120	2056	1.000000
Blighia sapida	points	0	120	2057	1.000000
Blighia sapida	points	0	120	2058	1.000000
Blighia sapida	points	0	120	2175	1.000000
Blighia sapida	points	0	120	2176	1.000000
Blighia sapida	points	0	120	2296	1.000000
Blighia sapida	points	0	120	2416	1.000000
Blighiopsis pseudostipularis	points	0	120	2418	1.000000
Blighiopsis pseudostipularis	points	0	120	2422	1.000000
Blomia prisca	points	0	120	1330	1.000000
Blomia prisca	points	0	120	1444	1.000000
Blomia prisca	points	0	120	1554	1.000000
Blomia prisca	points	0	120	1555	1.000000
Blomia prisca	points	0	120	1556	1.000000
Blomia prisca	points	0	120	1557	1.000000
Blomia prisca	points	0	120	1670	1.000000
Blomia prisca	points	0	120	1671	1.000000
Boniodendron parviflorum	points	0	120	1504	1.000000
Bridgesia incisifolia	points	0	120	3312	1.000000
Bridgesia incisifolia	points	0	120	3418	1.000000
Bridgesia incisifolia	points	0	120	3419	1.000000
Bridgesia incisifolia	points	0	120	3521	1.000000
Bridgesia incisifolia	points	0	120	3621	1.000000
Camptolepis ramiflora	points	0	120	2426	1.000000
Camptolepis ramiflora	points	0	120	2545	1.000000
Camptolepis ramiflora	points	0	120	2785	1.000000
Camptolepis ramiflora	points	0	120	2786	1.000000
Camptolepis ramiflora	points	0	120	2900	1.000000
Camptolepis ramiflora	points	0	120	2902	1.000000
Camptolepis ramiflora	points	0	120	3015	1.000000
Camptolepis ramiflora	points	0	120	3239	1.000000
Cardiospermum halicacabum	points	0	120	618	1.000000
Cardiospermum halicacabum	points	0	120	879	1.000000
Cardiospermum halicacabum	points	0	120	880	1.000000
Cardiospermum halicacabum	points	0	120	976	1.000000
Cardiospermum halicacabum	points	0	120	977	1.000000
Cardiospermum halicacabum	points	0	120	1074	1.000000
Cardiospermum halicacabum	points	0	120	1075	1.000000
Cardiospermum halicacabum	points	0	120	1077	1.000000
Cardiospermum halicacabum	points	0	120	1078	1.000000
Cardiospermum halicacabum	points	0	120	1114	1.000000
Cardiospermum halicacabum	points	0	120	1115	1.000000
Cardiospermum halicacabum	points	0	120	1116	1.000000
Cardiospermum halicacabum	points	0	120	1170	1.000000
Cardiospermum halicacabum	points	0	120	1171	1.000000
Cardiospermum halicacabum	points	0	120	1178	1.000000
Cardiospermum halicacabum	points	0	120	1179	1.000000
Cardiospermum halicacabum	points	0	120	1180	1.000000
Cardiospermum halicacabum	points	0	120	1182	1.000000
Cardiospermum halicacabum	points	0	120	1218	1.000000
Cardiospermum halicacabum	points	0	120	1219	1.000000
Cardiospermum halicacabum	points	0	120	1220	1.000000
Cardiospermum halicacabum	points	0	120	1221	1.000000
Cardiospermum halicacabum	points	0	120	1222	1.000000
Cardiospermum halicacabum	points	0	120	1275	1.000000
Cardiospermum halicacabum	points	0	120	1276	1.000000
Cardiospermum halicacabum	points	0	120	1277	1.000000
Cardiospermum halicacabum	points	0	120	1278	1.000000
Cardiospermum halicacabum	points	0	120	1279	1.000000
Cardiospermum halicacabum	points	0	120	1283	1.000000
Cardiospermum halicacabum	points	0	120	1284	1.000000
Cardiospermum halicacabum	points	0	120	1287	1.000000
Cardiospermum halicacabum	points	0	120	1288	1.000000
Cardiospermum halicacabum	points	0	120	1327	1.000000
Cardiospermum halicacabum	points	0	120	1328	1.000000
Cardiospermum halicacabum	points	0	120	1329	1.000000
Cardiospermum halicacabum	points	0	120	1330	1.000000
Cardiospermum halicacabum	points	0	120	1331	1.000000
Cardiospermum halicacabum	points	0	120	1336	1.000000
Cardiospermum halicacabum	points	0	120	1337	1.000000
Cardiospermum halicacabum	points	0	120	1379	1.000000
Cardiospermum halicacabum	points	0	120	1382	1.000000
Cardiospermum halicacabum	points	0	120	1383	1.000000
Cardiospermum halicacabum	points	0	120	1384	1.000000
Cardiospermum halicacabum	points	0	120	1387	1.000000
Cardiospermum halicacabum	points	0	120	1388	1.000000
Cardiospermum halicacabum	points	0	120	1390	1.000000
Cardiospermum halicacabum	points	0	120	1391	1.000000
Cardiospermum halicacabum	points	0	120	1392	1.000000
Cardiospermum halicacabum	points	0	120	1393	1.000000
Cardiospermum halicacabum	points	0	120	1394	1.000000
Cardiospermum halicacabum	points	0	120	1395	1.000000
Cardiospermum halicacabum	points	0	120	1396	1.000000
Cardiospermum halicacabum	points	0	120	1397	1.000000
Cardiospermum halicacabum	points	0	120	1398	1.000000
Cardiospermum halicacabum	points	0	120	1438	1.000000
Cardiospermum halicacabum	points	0	120	1439	1.000000
Cardiospermum halicacabum	points	0	120	1440	1.000000
Cardiospermum halicacabum	points	0	120	1441	1.000000
Cardiospermum halicacabum	points	0	120	1442	1.000000
Cardiospermum halicacabum	points	0	120	1443	1.000000
Cardiospermum halicacabum	points	0	120	1444	1.000000
Cardiospermum halicacabum	points	0	120	1446	1.000000
Cardiospermum halicacabum	points	0	120	1448	1.000000
Cardiospermum halicacabum	points	0	120	1449	1.000000
Cardiospermum halicacabum	points	0	120	1450	1.000000
Cardiospermum halicacabum	points	0	120	1484	1.000000
Cardiospermum halicacabum	points	0	120	1493	1.000000
Cardiospermum halicacabum	points	0	120	1494	1.000000
Cardiospermum halicacabum	points	0	120	1495	1.000000
Cardiospermum halicacabum	points	0	120	1503	1.000000
Cardiospermum halicacabum	points	0	120	1504	1.000000
Cardiospermum halicacabum	points	0	120	1505	1.000000
Cardiospermum halicacabum	points	0	120	1506	1.000000
Cardiospermum halicacabum	points	0	120	1509	1.000000
Cardiospermum halicacabum	points	0	120	1550	1.000000
Cardiospermum halicacabum	points	0	120	1552	1.000000
Cardiospermum halicacabum	points	0	120	1553	1.000000
Cardiospermum halicacabum	points	0	120	1554	1.000000
Cardiospermum halicacabum	points	0	120	1555	1.000000
Cardiospermum halicacabum	points	0	120	1556	1.000000
Cardiospermum halicacabum	points	0	120	1557	1.000000
Cardiospermum halicacabum	points	0	120	1562	1.000000
Cardiospermum halicacabum	points	0	120	1563	1.000000
Cardiospermum halicacabum	points	0	120	1564	1.000000
Cardiospermum halicacabum	points	0	120	1577	1.000000
Cardiospermum halicacabum	points	0	120	1610	1.000000
Cardiospermum halicacabum	points	0	120	1616	1.000000
Cardiospermum halicacabum	points	0	120	1618	1.000000
Cardiospermum halicacabum	points	0	120	1619	1.000000
Cardiospermum halicacabum	points	0	120	1620	1.000000
Cardiospermum halicacabum	points	0	120	1623	1.000000
Cardiospermum halicacabum	points	0	120	1668	1.000000
Cardiospermum halicacabum	points	0	120	1669	1.000000
Cardiospermum halicacabum	points	0	120	1670	1.000000
Cardiospermum halicacabum	points	0	120	1671	1.000000
Cardiospermum halicacabum	points	0	120	1672	1.000000
Cardiospermum halicacabum	points	0	120	1694	1.000000
Cardiospermum halicacabum	points	0	120	1699	1.000000
Cardiospermum halicacabum	points	0	120	1711	1.000000
Cardiospermum halicacabum	points	0	120	1725	1.000000
Cardiospermum halicacabum	points	0	120	1732	1.000000
